Game,Boxart,URL,IARC
Tamarin®,https://store-images.s-microsoft.com/image/apps.30683.14134789306883856.efac5474-29b7-40ec-8fbc-9cf7efa169e1.7432540b-b145-42af-bd9f-2c3954be5eb7?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/tamarin/9P9WGF0GKHQH/0010,12
Shadow Tactics: Blades of the Shogun,https://store-images.s-microsoft.com/image/apps.20439.65044818091119298.8892963c-2bb3-45af-836c-b9e7b02c0f4f.3c6d3b1c-5690-413e-9653-ec65c8b6c0d9?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/shadow-tactics-blades-of-the-shogun/C0SX9NVMVQG9/0001,16
クレア 2,https://store-images.s-microsoft.com/image/apps.47940.14622433662823749.2f29f1eb-88a7-4d9d-954e-ef70ca315646.bea651c1-91d6-4a17-a340-fb6dd0cebada?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/2/9P6KQLQBC5K8/0010,12
Nocturnal,https://store-images.s-microsoft.com/image/apps.60298.13685555337686005.a5a5e5e4-f71a-4f21-b956-48b07403ee43.96cf4181-9c13-4db3-a8e7-126bc2f7a1a3?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/nocturnal/9NJ87V9TWKGL/0010,12
Whisper Trip,https://store-images.s-microsoft.com/image/apps.63800.14455597820425709.d019e843-d99c-48d6-bd18-9bcec9c318af.652f4a35-a606-45ed-89eb-f31ea962c5d2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/whisper-trip/9NW5SQSL21ZJ/0010,16
Milky Way Prince - The Vampire Star,https://store-images.s-microsoft.com/image/apps.64961.13893420692700895.bffe295f-2029-43a3-abfc-2f4ff612e04d.f7397b04-5776-4102-bb10-a3a9e2cdb42d?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/milky-way-prince-the-vampire-star/9MXK2R7Z2K2S/0010,16
ウィンターエンバー,https://store-images.s-microsoft.com/image/apps.33379.13900362133298098.6ca23f11-ea54-4fbf-9a7e-c6521447ec65.bedf7d92-2d04-47ee-8376-3f8c6acd3c2f?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/44km44kj44oz44k44o844ko44oz44oq44o8/9N1RBCWVGM41/0010,18
Sayonara Wild Hearts,https://store-images.s-microsoft.com/image/apps.13803.14529464952211432.ed013a0e-e9b4-4bf6-8034-1d022d1d99c6.897799f6-d710-411d-bc46-1226d442f61d?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/sayonara-wild-hearts/9P0L4XR9D8L3/0010,12
Tribes of Midgard Deluxe Edition,https://store-images.s-microsoft.com/image/apps.46529.14089532317935296.db999c8a-cbcc-496c-99e5-05992e660bb0.204670f0-df5c-43ea-b22b-50fc70552769?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/tribes-of-midgard-deluxe-edition/9P8M7SJHWHS3/0010,12
Tin Can,https://store-images.s-microsoft.com/image/apps.23678.13605148535266012.93f3e0a3-f335-4f3a-aad1-5442c50a2c1d.11362fd9-c187-40ab-b7ce-9bbd592f6917?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/tin-can/9NDZB9R5Z37P/0010,12
The Fairy's Song,https://store-images.s-microsoft.com/image/apps.9870.14550540185267173.36fed73f-2ecc-4fa2-a6bc-c2313da45a03.3777a884-e14b-4df1-8e62-b7e527377017?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/the-fairys-song/9P2VGM9FXNFX/0010,12
Boss Rush: Mythology,https://store-images.s-microsoft.com/image/apps.23865.13708523064492077.41ea7f6b-ccf7-477a-a6c3-b8ae53197c13.3c734397-da70-403c-a4ae-b6f6401010eb?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/boss-rush-mythology/9NLN48LD5DBQ/0010,16
Yuppie Psycho,https://store-images.s-microsoft.com/image/apps.62975.13898917765585053.29352c4f-7e4c-4084-8cd1-7738c643ee59.95e71d0c-f7fe-488e-a068-319804a2df3e?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/yuppie-psycho/9N1M7XPZBQ26/0010,16
Curious Cases,https://store-images.s-microsoft.com/image/apps.63929.14388427255728230.068fe9c7-6c89-4b04-8657-602c0f17861d.6ee7b7e5-8a27-43c3-bae3-3525d87a1e14?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/curious-cases/9NRG099DCJ65/0010,12
Party Hard,https://store-images.s-microsoft.com/image/apps.60396.63316780448868118.e09cd65c-8cd6-4d07-850c-a18c1672c8ac.fdbc77da-c619-4b1a-8ea8-5213b91415cd?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/party-hard/BXVBZGL29961/0001,16
Observation,https://store-images.s-microsoft.com/image/apps.30699.14121238494435991.7409629d-3c0f-426d-9a4d-f67d13832f35.7099bec3-e72e-4914-a335-ffd7dad4411a?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/observation/9PBLH1322GX0/0010,16
Quest Hunter,https://store-images.s-microsoft.com/image/apps.26386.14326694049049600.06d22ed2-1044-45cf-8497-e1255b09c656.eca757d2-63cd-451f-88fd-01b7ec52f7e3?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/quest-hunter/9PPLLCJNGFL7/0010,12
We Are The Caretakers,https://store-images.s-microsoft.com/image/apps.54341.14588890262731340.35e5fdc4-90ad-4500-a31d-7ee03eb9d2f1.92a32cf0-b0f0-40d9-8a3b-d68dd7f1468d?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/we-are-the-caretakers/9P4GWNXRWXFZ/0010,12
Remoteness,https://store-images.s-microsoft.com/image/apps.33666.13710227140659402.4bc50c7c-3569-4013-b66a-c3b66506ae45.c78d115d-3c5b-4b4e-8994-1d2179dd6ce3?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/remoteness/9NLC668SS82K/0010,16
Metropolis: Lux Obscura,https://store-images.s-microsoft.com/image/apps.56796.64575123778489346.c63178f3-3edb-4c2f-925f-5b3b698382db.c6446f46-3799-4f60-9604-a686e068bae3?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/metropolis-lux-obscura/C02JLRKV8RPM/0001,16
Digerati Presents: If You Don't Have Xbox Game Pass Bundle,https://store-images.s-microsoft.com/image/apps.45356.14055251017989404.7d75cfa9-5c5e-4189-8bce-2f0f6721f8da.8b10dc40-1784-458e-93e5-b81b7d5c7152?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/digerati-presents-if-you-dont-have-xbox-game-pass-bundle/9N86P4285J15/0010,16
Gods Will Fall - Valiant Edition,https://store-images.s-microsoft.com/image/apps.47261.13622322917793272.70934479-668f-49c1-888c-0eb7781c8e9e.f4bb81da-2cec-4458-b1de-a3789e2df2cf?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/gods-will-fall-valiant-edition/9NHNT5Q1FBMP/0010,16
C14 Dating,https://store-images.s-microsoft.com/image/apps.44956.13823178930840788.ad959ad9-f500-436b-bdd1-7eefd5bbe2d2.32fa9c8c-6bed-4309-8991-96b614addcf2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/c14-dating/9MSQG5M3FP63/0010,12
Strategic Mind: Spectre of Communism,https://store-images.s-microsoft.com/image/apps.41976.14379640083003361.b778df6a-4a5d-4e7d-a2b1-67d8afc41c9b.d1295f1f-f79a-4fa4-92b5-bc97d102437b?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/strategic-mind-spectre-of-communism/9NRWFMZK3N9J/0010,12
UnMetal,https://store-images.s-microsoft.com/image/apps.54228.14136832910872438.8d99763a-c611-433a-989d-9f80b84a2880.31de18f2-2f80-4bec-bee7-5776da4abe88?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/unmetal/9P9KR2GN0BZ3/0010,16
One Step After Fall,https://store-images.s-microsoft.com/image/apps.27512.13618980604910640.9a6d9169-4663-4364-a0cf-aae0e24057e2.8a64ec68-6de5-4f95-a5a3-7effa13a67e1?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/one-step-after-fall/9NJ2HWS137K5/0010,16
The Life and Suffering of Sir Brante,https://store-images.s-microsoft.com/image/apps.9708.14190872815434995.33213f67-5baa-4949-891d-92987bcf123f.930cda50-c574-4862-a965-1e55c2e9e72d?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/the-life-and-suffering-of-sir-brante/9PG6H6DTHW4S/0010,16
"Tactics V: ""Obsidian Brigade""",https://store-images.s-microsoft.com/image/apps.40667.14280384056111656.4e021db2-ecc0-4303-9bf2-ab42845ae33b.971e791b-781d-4b67-bddb-b402a17f7ce3?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/tactics-v-obsidian-brigade/9PJT36QS7DVC/0010,12
One Step After Fall (Xbox Series X|S),https://store-images.s-microsoft.com/image/apps.27512.13618980604910640.9a6d9169-4663-4364-a0cf-aae0e24057e2.8a64ec68-6de5-4f95-a5a3-7effa13a67e1?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/one-step-after-fall-xbox-series-xs/9NJX4G2NXTTB/0010,16
Cobra Kai 2: Dojos Rising,https://store-images.s-microsoft.com/image/apps.50049.13730130018109419.777a033a-d9f4-4848-96bd-7dbf2c0070b3.43f31268-7473-4d12-aef0-1ba4840bb192?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/cobra-kai-2-dojos-rising/9NP4WZNSN0NN/0010,12
Atrio: The Dark Wild (Game Preview),https://store-images.s-microsoft.com/image/apps.30127.13600122089448117.9a46ed51-18e7-4dee-91b8-800db7b7971a.419971ce-9ff6-4d59-b76f-10c0b50a2b37?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/atrio-the-dark-wild-game-preview/9NF7DPQK6PQB/0010,12
Ravensword: Shadowlands - Xbox One Edition,https://store-images.s-microsoft.com/image/apps.36283.13524266567359963.2de79138-0962-4dff-b709-a42577da1f26.f71197b0-9d78-4e0b-8d63-36ea18196013?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/ravensword-shadowlands-xbox-one-edition/9N9XJ07Z0DFQ/0010,16
Venatrix Game,https://store-images.s-microsoft.com/image/apps.24380.13648218716035070.a6196e67-8837-4f58-9465-e59bec4478fc.02b1712e-7c59-49e9-8d5f-0d77870d57cb?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/venatrix-game/9NGC9GQZ8R7W/0010,18
Mia and the Dragon Princess,https://store-images.s-microsoft.com/image/apps.51486.13866154432401799.1e2bf9e8-5b38-43e7-8131-359514a6f8b4.b32ad9f4-44fa-4e26-9233-88c7be191518?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/mia-and-the-dragon-princess/9MZXGTFBDKBJ/0010,16
Radio Commander,https://store-images.s-microsoft.com/image/apps.52516.13557682632747320.0351215d-a3de-43f8-b641-3a906aa1fb87.7039b438-c6e6-4722-817a-3652b37050f2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/radio-commander/9ND1D1F0L8LM/0010,16
Aztech Forgotten Gods,https://store-images.s-microsoft.com/image/apps.33328.14253728629615468.0d849138-6a66-45a5-85d7-85e6d556195b.0cc7ee20-4b02-4792-8211-698a3c1896dd?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/aztech-forgotten-gods/9PL5K9XJ9DNC/0010,12
Empire of Angels IV,https://store-images.s-microsoft.com/image/apps.35651.14119449448591724.5efeaf8e-a012-4911-89c0-79f78a65ae9f.34d8419b-a02c-436c-bffd-879ab397806e?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/empire-of-angels-iv/9PBG35089T5T/0010,12
インフィニ,https://store-images.s-microsoft.com/image/apps.57096.13624893767168474.9262d4b8-c8d4-42c1-900e-d28dba812197.9894bc63-39a2-4654-98f1-d5cd684cb040?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/44kk44oz44ov44kj44ol/9NHR2Z6GD4G9/0010,12
Pinball FX3 - スター・ウォーズ™ ピンボール: 栄光なき英雄達,https://store-images.s-microsoft.com/image/apps.7824.13757687485005143.1152921504738763781.f0f48f29-2df4-43a1-8966-b8d1674d93e2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/pinball-fx3/9NR31W5WNQVX/0010,12
Dr. Fetus' Mean Meat Machine,https://store-images.s-microsoft.com/image/apps.42427.13801346132500165.b6c5c218-a1ab-4bd4-a15c-4eb6b1f7a66c.f03bcc77-ee2e-4b9a-89d7-03503ddc536e?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/dr-fetus-mean-meat-machine/9MTTM8TTQ7RN/0010,12
Atomicrops: Reap What You Bundle,https://store-images.s-microsoft.com/image/apps.12908.14538516907106984.bac603da-e05e-4cdc-ae0f-ef495dad65e9.451da910-4f62-4666-b3d0-69ab584acfc3?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/atomicrops-reap-what-you-bundle/9P9V1D2Q713J/0010,12
Bounty Battle,https://store-images.s-microsoft.com/image/apps.45610.14621679816096257.f2acf9e3-52eb-42ba-bf7d-3b1e10c56c93.1069d7cd-073a-4d02-8590-a84a9423cfc1?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/bounty-battle/9P6LW1DD3SQB/0010,12
A Space for the Unbound 心に咲く花,https://store-images.s-microsoft.com/image/apps.19199.14188977176880761.0222c884-9ed3-42db-a04e-0bbe476f4c9f.efffb9db-cb58-44f6-90d9-2c0ff065d9e8?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/a-space-for-the-unbound/9PG2RZ8GVZCJ/0010,16
Aeterna Noctis,https://store-images.s-microsoft.com/image/apps.30364.14211180516996560.5d8de915-51d9-4567-952f-5eb7abee2f9f.279f7b5b-de97-43b4-a385-8db57cd0df81?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/aeterna-noctis/9PDZC7SB4CC1/0010,12
Tenebris Pictura,https://store-images.s-microsoft.com/image/apps.26600.14277999253164595.b9b537dc-161f-465c-a3d8-d034e6afa880.5b725170-2dea-427e-89b2-cd0fb45a8dcc?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/tenebris-pictura/9PJPFVNC4KPB/0010,12
被虐のノエル,https://store-images.s-microsoft.com/image/apps.50256.14410552103796391.14e0cf7a-c79d-4384-95f8-0525fba28284.a27bee2d-f84f-457c-852f-0ed09a86c058?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/6kkr6jmq44gu44oo44ko44or/9NTW3NDPL9CL/0010,12
Dog Duty,https://store-images.s-microsoft.com/image/apps.32251.13897041679009698.89660233-9479-496f-93a6-cc1b7d01b73e.4dc47dcd-14de-49ff-a352-24409facd2b8?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/dog-duty/9MXC338HGXFH/0010,12
Rogue Company: ヴィヴィ スターターパック,https://store-images.s-microsoft.com/image/apps.8421.14585643105980234.f16934fc-64ad-415d-b701-42e7675aa866.45f973a3-911d-4fa1-99ba-ca9b5bd2d15a?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/rogue-company/9NGC028C2WMG/0010,16
Tesla Force,https://store-images.s-microsoft.com/image/apps.38611.13979346091699896.09fd7fbc-49cb-4a6d-bb88-cc28b48ebf29.2cb85876-6704-4857-9a2d-bd8e74c08ec9?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/tesla-force/9N4WRJB1DFM1/0010,12
Demonic Supremacy,https://store-images.s-microsoft.com/image/apps.26240.14121667107925756.582a8dfe-e6fd-404b-a926-d7e519b2b946.4e4de81e-e48a-4f6e-81d3-add744db7e2b?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/demonic-supremacy/9PBKGF8MW7J7/0010,16
Hand of Fate 2,https://store-images.s-microsoft.com/image/apps.49732.14257278821917358.8afae8fb-b697-450e-8779-56cec3e80450.9797ea11-2e1c-456a-b68f-d2ddda8c7737?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/hand-of-fate-2/9PL085Q81C5H/0010,16
After You - Level Escape,https://store-images.s-microsoft.com/image/apps.1386.13732189563029799.d408b57c-e679-4f35-af26-7f5849bcfd1f.a314adba-b8a9-45a3-8f89-3ca3f1398834?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/after-you-level-escape/9NNSN4H57D2X/0010,12
RICO London,https://store-images.s-microsoft.com/image/apps.27910.14622547212807806.60195708-3353-4502-94cd-1d065ee71527.24e8f524-7078-4e4f-ae3b-d0513751577d?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/rico-london/9P6KXCFCGB4T/0010,16
Riptide GP: Renegade,https://store-images.s-microsoft.com/image/apps.58416.13510798886672787.1f424cc5-3451-49f0-a7f6-e3a477d4e5db.32e0cac6-c873-41d4-9d1e-4af9d7892697?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/riptide-gp-renegade/9NBLGGH68LSX/0010,12
Moonshine Inc.,https://store-images.s-microsoft.com/image/apps.14424.14344030239195920.7e835e64-188a-43cf-bf2f-a83e49bcc87d.429f4081-3411-49f5-93df-0bc47430618c?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/moonshine-inc/9PNH9SPB47ZP/0010,16
The Riftbreaker Deluxe Edition,https://store-images.s-microsoft.com/image/apps.45132.13960974024543782.61eea246-8d4c-47a3-9f2b-80c1b33fe9cb.9abda7c2-1e35-4fb2-80eb-c06432b8aa2e?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/the-riftbreaker-deluxe-edition/9N21WZW2CWQT/0010,12
Late Shift,https://store-images.s-microsoft.com/image/apps.9128.70051076490382134.51e35474-fc7c-4a15-a3ed-0ec39e5c10f4.ad605024-a628-45f5-b6c9-02ce007a0374?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/late-shift/BSZFRVD8JTJF/0001,18
Atomicrops,https://store-images.s-microsoft.com/image/apps.35516.14323863033273326.aa1f4ffd-d4cb-4441-a190-3706f2e8906a.edb80f52-620e-4b23-bc8f-14acdb77e12c?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/atomicrops/9PPR8SWR8SXK/0010,12
覆面闘士 マスクド・ウォリアーズ 2 - 完全版,https://store-images.s-microsoft.com/image/apps.53545.13890607987740036.b6f87bec-a194-4807-a04e-32da6d1564b1.15b4d02b-cf9f-4b7a-bcf4-806a2f76dbfa?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/2/9MXGN9TVW43K/0010,12
RiffTrax: The Game,https://store-images.s-microsoft.com/image/apps.36162.13660172837357138.c4c1e55f-520f-49ac-a126-957d1b20826e.73a753e6-c02b-4fea-899c-9bd5dc5b1bf6?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/rifftrax-the-game/9NKJM0J5S4V9/0010,12
Apsulov: End of Gods,https://store-images.s-microsoft.com/image/apps.9900.14068857254777396.9db90a6d-15b8-4982-9e5b-07daf90a763d.a4a5bd10-716b-48ae-bf45-03a93ba72b84?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/apsulov-end-of-gods/9N7HJC9Z2535/0010,16
Void Bastards: DeLUXe Bundle,https://store-images.s-microsoft.com/image/apps.10564.14029621639439172.4b0d9be4-f81e-4a40-89c1-1d9ffc806b9c.b00656e3-f93b-4e45-a22a-1cbecf9caf91?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/void-bastards-deluxe-bundle/9N5X2SN2D6RT/0010,16
Evan's Remains,https://store-images.s-microsoft.com/image/apps.55543.14096050468653885.afad9856-d1c7-46ba-a949-1aa327ec71c8.38f2f0cb-e86f-4579-840c-6d6ffc13145f?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/evans-remains/9P82LLV8FCHN/0010,12
Star Renegades,https://store-images.s-microsoft.com/image/apps.1498.14268694482751031.2b57938a-8e7f-4ac1-93f1-a65d2e1ba3a9.c036ae6c-797e-4eb5-b185-bc2425542e4a?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/star-renegades/9PHH0RQ51S5V/0010,12
Shadow Gangs,https://store-images.s-microsoft.com/image/apps.28221.14014027106732937.ab6cc586-6fe0-42b0-9933-fef9ace83534.5a26a980-4ade-456b-ac5d-52f380af7eee?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/shadow-gangs/9N6HKCR65QDQ/0010,12
Ellada Games RPG Bundle,https://store-images.s-microsoft.com/image/apps.1670.13607718942743440.49a59737-ca2f-48af-8a0a-7999128fc308.c8fa2bc5-d5ae-4af5-8511-7b5705edb56f?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/ellada-games-rpg-bundle/9NDTQ6M98PGH/0010,12
Final Vendetta,https://store-images.s-microsoft.com/image/apps.27153.14321890342469895.e35b3e85-f316-4fa3-b413-549e59fe2bba.5d673366-b04e-4e25-92b9-84852056feba?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/final-vendetta/9PPMMGT8FJQN/0010,12
"Yes, Your Grace",https://store-images.s-microsoft.com/image/apps.26846.14434818467872696.ebbabf35-221f-46cb-8dca-5d30f05a2b0f.923eacd3-f6a6-4361-8de2-155ee07183b8?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/yes-your-grace/9NX14Q0QZD1T/0010,12
Blazing Chrome,https://store-images.s-microsoft.com/image/apps.18469.14029834522920542.d87b24a5-f848-4df0-85b8-f4f56bd5e712.51799296-f96a-47bb-88f7-dfca80ca5cb6?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/blazing-chrome/9N5P2152RBPM/0010,12
Aircraft Evolution,https://store-images.s-microsoft.com/image/apps.30656.14118462061658435.3065a016-f0dc-4d07-a593-0456bc187244.dbb4a9ab-0941-4958-9b19-eb2538ecd0d8?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/aircraft-evolution/9PBJ40ST48FG/0010,16
マレニア国の冒険酒場 ～パティアと腹ペコの神～,https://store-images.s-microsoft.com/image/apps.56051.13810799301057403.5538fb2c-f413-4cbb-ad08-84b0083212c8.1eb723a5-fb3e-490b-88e4-b759b0dde2d4?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/44oe44os44ol44ki5zu944gu5yas6zm66yws5ac0io9nuodkeodhuocoocouobqoifueodmuocsobruelnu9ng/9MTCB5K8MLC2/0010,12
Legend of Keepers: Complete Edition,https://store-images.s-microsoft.com/image/apps.55831.14462538988834164.494f8fe6-e183-443b-9f7a-f8c2dbe4e524.62b8d8a3-d042-45da-9493-94cb4754b310?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/legend-of-keepers-complete-edition/9P05RSFFQ20C/0010,16
デススマイルズ I・II,https://store-images.s-microsoft.com/image/apps.59945.14159368804374471.67e6af63-fc78-4ab4-b5c4-92e10d91ca1f.6bd9aec4-ec9b-40ba-a21f-38ee7212bb34?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/iii/9PD0N6M0QJT2/0010,12
Terror of Hemasaurus,https://store-images.s-microsoft.com/image/apps.50071.14533920333474655.25c5024f-e8d2-42f5-a109-4ac33fc685db.19cd4919-9688-422d-b4e0-0f2de8598e3c?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/terror-of-hemasaurus/9P3X4M6HFZ20/0010,16
Have Fun Together,https://store-images.s-microsoft.com/image/apps.1135.13627668955011979.6f9880d0-f573-47a1-ac82-0851b2b17ca2.e2e09ace-8514-4df6-8cfe-b286babfb653?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/have-fun-together/9NHLWP53FD2S/0010,12
Your Computer Might Be At Risk,https://store-images.s-microsoft.com/image/apps.47609.13910019494861252.5d5a0efe-c017-4053-895e-1789125312ef.7ca5a1e8-2a73-4feb-b2e0-7f9af0508179?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/your-computer-might-be-at-risk/9N18HN73SK6W/0010,16
The Artful Escape,https://store-images.s-microsoft.com/image/apps.27219.13650141632747063.62f34b9f-cd2f-4686-828d-f7476b04f0fa.014caed2-7a38-4bac-9c2c-19c1883cf36d?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/the-artful-escape/9NGH2MTP0T44/0010,12
Streets of Rogue: Character Pack Edition,https://store-images.s-microsoft.com/image/apps.5739.13788377686703064.3ef4fa4b-f7ee-41e6-9c34-f33eaad8a93b.6b99a707-dd3a-43ca-91de-56ef5b75950b?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/streets-of-rogue-character-pack-edition/9NPJMJJFJV4H/0010,16
Song of Iron,https://store-images.s-microsoft.com/image/apps.65016.14213646319109957.a0603ec2-b600-4ff3-a094-1adc2b86ba6a.4b6b9eed-c4ac-4805-8f24-ff36c8309acb?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/song-of-iron/9PF29MNWZWB2/0010,16
"HUMANKIND™ - Upgrade Pack, Standard to Heritage Edition",https://store-images.s-microsoft.com/image/apps.43136.13979161830605991.748d943c-249f-4437-9884-77515b379893.b703ff03-75c0-4213-a7b2-1f7ed4dcec66?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/humankind-upgrade-pack-standard-to-heritage-edition/9N4PDF6566KB/0010,12
The Dark Eye: Chains of Satinav,https://store-images.s-microsoft.com/image/apps.31704.14402013858160950.371e9837-92ce-4bb1-af4d-860270d3d0df.640e970e-232d-4593-83ef-1c9452363451?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/the-dark-eye-chains-of-satinav/9NVB8T9W5Q6Z/0010,16
Paradise Lost,https://store-images.s-microsoft.com/image/apps.47523.13528733444632028.632a13d6-2f72-45c1-99f0-d89b44e452f2.8ca369d1-6223-4acd-a117-fbdc72f8794f?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/paradise-lost/9N9P960D68TZ/0010,16
Battle Worlds: Kronos,https://store-images.s-microsoft.com/image/apps.62573.68318596352752117.6c5593dc-1642-4f78-af14-21fb4c3da58d.5c4c6601-a062-4ecb-a620-b2d22c3f624f?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/battle-worlds-kronos/BQ29CK8F9918/0001,12
Last Labyrinth -Lucidity Lost-,https://store-images.s-microsoft.com/image/apps.9393.13583989571893789.06349cb8-9491-416c-afe3-3422a320002f.a88f45d0-3bf2-4e6e-961f-ead3d86b2bda?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/last-labyrinth-lucidity-lost/9NG8449LQTMD/0010,18
Let's Sing 2023,https://store-images.s-microsoft.com/image/apps.2175.13672079585730344.3107595d-49ab-4c56-92a6-9396e6668598.23057468-5776-435c-81a1-9bc8c56ca7bf?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/lets-sing-2023/9NJXXPPNW1WT/0010,12
Weedcraft Inc & Big Pharm Pharmacy Tycoon Bundle,https://store-images.s-microsoft.com/image/apps.23857.13628419970861189.91c10a3e-80d0-44c7-a09c-172645335bad.184e9e1f-1ac0-48ed-a13d-fc3910856859?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/weedcraft-inc-big-pharm-pharmacy-tycoon-bundle/9NHL5VC7KXD2/0010,18
Figment: Journey Into the Mind,https://store-images.s-microsoft.com/image/apps.21865.69486693469012885.88f5a3fe-4612-4ba3-97cd-7004863b32a2.a2d1789a-fe31-41ac-a8dc-451335a5464a?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/figment-journey-into-the-mind/BS0P7HLFPPP0/0001,12
Whiskey Mafia: Leo's Family,https://store-images.s-microsoft.com/image/apps.6121.13919224358750053.407e4ea8-663e-4efd-bd30-8e080658a3f1.20113c47-34d7-4a87-b21f-7b384c9bb7f8?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/whiskey-mafia-leos-family/9N0SWD8JCV82/0010,16
